"GID","ENSEMBL","ENSEMBLTRANS","ENSEMBLPROT"
106893974,"ENSCPUG00000005017","ENSCPUT00000008367.1","ENSCPUP00000006944.1"
106891792,"ENSCPUG00000009108","ENSCPUT00000015334.1","ENSCPUP00000012822.1"
106891792,"ENSCPUG00000009108","ENSCPUT00000015341.1","ENSCPUP00000012829.1"
106891792,"ENSCPUG00000009108","ENSCPUT00000015347.1","ENSCPUP00000012835.1"
106891792,"ENSCPUG00000009108","",""
106885609,"ENSCPUG00000011600","ENSCPUT00000019901.1","ENSCPUP00000016791.1"
106888371,"ENSCPUG00000003237","ENSCPUT00000005260.1","ENSCPUP00000004348.1"
106888371,"ENSCPUG00000003237","ENSCPUT00000005259.1","ENSCPUP00000004347.1"
106894493,"ENSCPUG00000019782","ENSCPUT00000034759.1","ENSCPUP00000029533.1"
106896916,"ENSCPUG00000006089","ENSCPUT00000010169.1","ENSCPUP00000008471.1"
106896916,"ENSCPUG00000006089","",""
106899493,"ENSCPUG00000017948","ENSCPUT00000031421.1","ENSCPUP00000026681.1"
106899493,"ENSCPUG00000017948","ENSCPUT00000031422.1","ENSCPUP00000026682.1"
106894810,"ENSCPUG00000003319","ENSCPUT00000005416.1","ENSCPUP00000004487.1"
106898482,"ENSCPUG00000011413","ENSCPUT00000019565.1","ENSCPUP00000016506.1"
106898482,"ENSCPUG00000011413","",""
106899979,"","",""
106886574,"ENSCPUG00000009085","",""
106886574,"ENSCPUG00000009085","ENSCPUT00000015284.1","ENSCPUP00000012789.1"
106886574,"ENSCPUG00000009085","ENSCPUT00000015285.1","ENSCPUP00000012790.1"
106886574,"ENSCPUG00000009085","ENSCPUT00000015287.1","ENSCPUP00000012792.1"
106890225,"ENSCPUG00000015793","",""
106890225,"ENSCPUG00000015793","ENSCPUT00000027414.1","ENSCPUP00000023240.1"
106890225,"ENSCPUG00000015793","ENSCPUT00000027413.1","ENSCPUP00000023239.1"
106899226,"","",""
106891872,"ENSCPUG00000016294","",""
106891872,"ENSCPUG00000016294","ENSCPUT00000028329.1","ENSCPUP00000024031.1"
106893052,"ENSCPUG00000003320","ENSCPUT00000005418.1","ENSCPUP00000004489.1"
106895417,"","",""
106893361,"","",""
106885469,"ENSCPUG00000010213","ENSCPUT00000017320.1","ENSCPUP00000014542.1"
106896932,"ENSCPUG00000000387","ENSCPUT00000000547.1","ENSCPUP00000000453.1"
106884996,"ENSCPUG00000018791","ENSCPUT00000032834.1","ENSCPUP00000027920.1"
106887399,"ENSCPUG00000015727","",""
106887399,"ENSCPUG00000015727","ENSCPUT00000027309.1","ENSCPUP00000023168.1"
106901501,"","",""
106897085,"ENSCPUG00000000750","ENSCPUT00000001181.1","ENSCPUP00000000963.1"
106893632,"ENSCPUG00000008912","",""
106893632,"ENSCPUG00000008912","ENSCPUT00000021021.1","ENSCPUP00000017741.1"
106893632,"ENSCPUG00000008912","ENSCPUT00000021147.1","ENSCPUP00000017855.1"
106893632,"ENSCPUG00000008912","ENSCPUT00000021235.1","ENSCPUP00000017907.1"
106893632,"ENSCPUG00000008912","ENSCPUT00000021143.1","ENSCPUP00000017851.1"
106899711,"ENSCPUG00000002974","",""
106899711,"ENSCPUG00000002974","ENSCPUT00000004768.1","ENSCPUP00000003909.1"
106897415,"","",""
106890644,"ENSCPUG00000017752","ENSCPUT00000031053.1","ENSCPUP00000026356.1"
106897407,"","",""
106887481,"ENSCPUG00000017052","ENSCPUT00000029728.1","ENSCPUP00000025210.1"
106887481,"ENSCPUG00000017052","ENSCPUT00000029729.1","ENSCPUP00000025211.1"
106887481,"ENSCPUG00000017052","",""
106900481,"","",""
106891106,"ENSCPUG00000004646","ENSCPUT00000007707.1","ENSCPUP00000006361.1"
106891106,"ENSCPUG00000004646","",""
106896550,"ENSCPUG00000000763","ENSCPUT00000001237.1","ENSCPUP00000001016.1"
106896550,"ENSCPUG00000000763","",""
106895713,"ENSCPUG00000005941","ENSCPUT00000009925.1","ENSCPUP00000008253.1"
106886294,"ENSCPUG00000004085","ENSCPUT00000006939.1","ENSCPUP00000005714.1"
106891969,"ENSCPUG00000010313","",""
106891969,"ENSCPUG00000010313","ENSCPUT00000017540.1","ENSCPUP00000014751.1"
106899812,"","",""
106884542,"ENSCPUG00000003173","ENSCPUT00000005151.1","ENSCPUP00000004262.1"
106902802,"ENSCPUG00000001077","ENSCPUT00000001679.1","ENSCPUP00000001405.1"
106902802,"ENSCPUG00000001077","",""
106901778,"ENSCPUG00000002949","ENSCPUT00000004712.1","ENSCPUP00000003856.1"
106901778,"ENSCPUG00000002949","",""
106897037,"ENSCPUG00000004059","ENSCPUT00000006716.1","ENSCPUP00000005532.1"
106900449,"","",""
106890059,"ENSCPUG00000011763","",""
106890059,"ENSCPUG00000011763","ENSCPUT00000020221.1","ENSCPUP00000017060.1"
54124876,"","",""
106867011,"","",""
106867014,"","",""
106867012,"","",""
106867013,"","",""
106867029,"","",""
106867030,"","",""
106867025,"","",""
106867026,"","",""
106867028,"","",""
106867027,"","",""
106866983,"","",""
106866984,"","",""
106867040,"","",""
106867043,"","",""
106867041,"","",""
106867042,"","",""
106867017,"","",""
106867018,"","",""
106866991,"","",""
106866992,"","",""
106866993,"","",""
106867024,"","",""
106867023,"","",""
106866987,"","",""
106866986,"","",""
106866990,"","",""
106866988,"","",""
106866985,"","",""
106866989,"","",""
106866994,"","",""
106867021,"","",""
106867022,"","",""
106867003,"","",""
106867006,"","",""
106867004,"","",""
106867005,"","",""
106867020,"","",""
106867019,"","",""
106867032,"","",""
106867033,"","",""
106867037,"","",""
106867035,"","",""
106867034,"","",""
106867036,"","",""
106867038,"","",""
106866999,"","",""
106867002,"","",""
106867039,"","",""
106867000,"","",""
106867001,"","",""
106867045,"","",""
106867044,"","",""
106867046,"","",""
106867007,"","",""
106867010,"","",""
106867008,"","",""
106867009,"","",""
106894321,"ENSCPUG00000019737","ENSCPUT00000034664.1","ENSCPUP00000029448.1"
106894321,"ENSCPUG00000019737","",""
106866995,"","",""
106866998,"","",""
106866996,"","",""
106866997,"","",""
106867031,"","",""
106867015,"","",""
106867016,"","",""
54124878,"","",""
54124882,"","",""
54124905,"","",""
54124888,"","",""
54124891,"","",""
54124869,"","",""
54124896,"","",""
54124884,"","",""
54124871,"","",""
54124887,"","",""
54124898,"","",""
54124877,"","",""
54124903,"","",""
106891835,"","",""
54124897,"","",""
54124893,"","",""
54124870,"","",""
54124881,"","",""
54124902,"","",""
106890740,"ENSCPUG00000018939","",""
106890740,"ENSCPUG00000018939","ENSCPUT00000033117.1","ENSCPUP00000028129.1"
54124886,"","",""
54124875,"","",""
54124879,"","",""
106893716,"ENSCPUG00000016232","ENSCPUT00000028226.1","ENSCPUP00000023940.1"
106893630,"ENSCPUG00000005728","",""
106893630,"ENSCPUG00000005728","ENSCPUT00000009555.1","ENSCPUP00000007927.1"
106892708,"ENSCPUG00000012465","",""
106892708,"ENSCPUG00000012465","ENSCPUT00000021540.1","ENSCPUP00000018145.1"
106902620,"ENSCPUG00000013196","ENSCPUT00000022715.1","ENSCPUP00000019125.1"
106902620,"ENSCPUG00000013196","",""
106902620,"ENSCPUG00000013196","ENSCPUT00000022714.1","ENSCPUP00000019124.1"
106887630,"","",""
106895727,"ENSCPUG00000002574","ENSCPUT00000004085.1","ENSCPUP00000003374.1"
106902311,"ENSCPUG00000001268","",""
106902311,"ENSCPUG00000001268","ENSCPUT00000001973.1","ENSCPUP00000001632.1"
106891346,"","",""
106889371,"ENSCPUG00000015809","ENSCPUT00000027447.1","ENSCPUP00000023268.1"
106900839,"ENSCPUG00000013596","ENSCPUT00000023531.1","ENSCPUP00000019846.1"
106897693,"ENSCPUG00000006184","",""
106897693,"ENSCPUG00000006184","ENSCPUT00000010329.1","ENSCPUP00000008615.1"
106897693,"ENSCPUG00000006184","ENSCPUT00000010338.1","ENSCPUP00000008624.1"
106898627,"ENSCPUG00000003118","ENSCPUT00000005088.1","ENSCPUP00000004205.1"
106893570,"ENSCPUG00000005394","ENSCPUT00000009030.1","ENSCPUP00000007474.1"
106889503,"ENSCPUG00000018420","ENSCPUT00000032214.1","ENSCPUP00000027369.1"
106895935,"ENSCPUG00000016428","ENSCPUT00000028739.1","ENSCPUP00000024371.1"
106902203,"ENSCPUG00000007199","ENSCPUT00000012127.1","ENSCPUP00000010159.1"
106902203,"ENSCPUG00000007199","",""
106902203,"ENSCPUG00000007199","ENSCPUT00000012126.1","ENSCPUP00000010158.1"
106894627,"ENSCPUG00000019876","ENSCPUT00000034928.1","ENSCPUP00000029680.1"
106894347,"ENSCPUG00000019888","",""
106894347,"ENSCPUG00000019888","ENSCPUT00000034944.1","ENSCPUP00000029695.1"
106894359,"","",""
106886803,"ENSCPUG00000014081","ENSCPUT00000024919.1","ENSCPUP00000021056.1"
106893443,"ENSCPUG00000015611","ENSCPUT00000027089.1","ENSCPUP00000022976.1"
106898773,"ENSCPUG00000004265","",""
106898773,"ENSCPUG00000004265","ENSCPUT00000007075.1","ENSCPUP00000005828.1"
106889405,"ENSCPUG00000011158","ENSCPUT00000019078.1","ENSCPUP00000016100.1"
106888568,"ENSCPUG00000013545","",""
106888568,"ENSCPUG00000013545","ENSCPUT00000023985.1","ENSCPUP00000020259.1"
106888568,"ENSCPUG00000013545","ENSCPUT00000023934.1","ENSCPUP00000020210.1"
106884654,"","",""
106902456,"ENSCPUG00000012857","",""
106902456,"ENSCPUG00000012857","ENSCPUT00000022219.1","ENSCPUP00000018722.1"
106890277,"ENSCPUG00000016785","ENSCPUT00000029212.1","ENSCPUP00000024801.1"
106890277,"ENSCPUG00000016785","ENSCPUT00000029210.1","ENSCPUP00000024800.1"
106890277,"ENSCPUG00000016785","",""
106890277,"ENSCPUG00000016785","ENSCPUT00000029213.1","ENSCPUP00000024802.1"
106896229,"ENSCPUG00000008184","",""
106896229,"ENSCPUG00000008184","ENSCPUT00000013739.1","ENSCPUP00000011530.1"
106891683,"","",""
106893583,"ENSCPUG00000005458","",""
106893583,"ENSCPUG00000005458","ENSCPUT00000009126.1","ENSCPUP00000007561.1"
106894083,"ENSCPUG00000002678","ENSCPUT00000004256.1","ENSCPUP00000003514.1"
106894083,"ENSCPUG00000002678","",""
106898174,"","",""
106898640,"ENSCPUG00000002915","ENSCPUT00000004662.1","ENSCPUP00000003811.1"
106898640,"ENSCPUG00000002915","",""
106898734,"ENSCPUG00000005514","ENSCPUT00000009575.1","ENSCPUP00000007944.1"
106891753,"ENSCPUG00000008972","ENSCPUT00000015057.1","ENSCPUP00000012624.1"
106891753,"ENSCPUG00000008972","",""
106887849,"ENSCPUG00000019424","",""
106887849,"ENSCPUG00000019424","ENSCPUT00000034044.1","ENSCPUP00000028897.1"
106885918,"","",""
106889077,"ENSCPUG00000005406","ENSCPUT00000009032.1","ENSCPUP00000007476.1"
106888388,"ENSCPUG00000011056","ENSCPUT00000018894.1","ENSCPUP00000015935.1"
106888388,"ENSCPUG00000011056","",""
106898978,"","",""
106886882,"ENSCPUG00000016979","ENSCPUT00000029582.1","ENSCPUP00000025085.1"
106902070,"ENSCPUG00000010090","",""
106902070,"ENSCPUG00000010090","ENSCPUT00000017080.1","ENSCPUP00000014341.1"
106902070,"ENSCPUG00000010090","ENSCPUT00000017081.1","ENSCPUP00000014342.1"
106893283,"ENSCPUG00000011909","ENSCPUT00000020489.1","ENSCPUP00000017286.1"
106893283,"ENSCPUG00000011909","",""
106891063,"ENSCPUG00000010505","ENSCPUT00000017879.1","ENSCPUP00000015066.1"
106891063,"ENSCPUG00000010505","",""
106886269,"ENSCPUG00000011907","ENSCPUT00000020483.1","ENSCPUP00000017280.1"
106896515,"","",""
106901511,"ENSCPUG00000009413","ENSCPUT00000015837.1","ENSCPUP00000013251.1"
106885596,"ENSCPUG00000011500","ENSCPUT00000019723.1","ENSCPUP00000016648.1"
106887149,"ENSCPUG00000009793","ENSCPUT00000016511.1","ENSCPUP00000013831.1"
106886999,"ENSCPUG00000012419","ENSCPUT00000021387.1","ENSCPUP00000018004.1"
106886999,"ENSCPUG00000012419","",""
106892749,"ENSCPUG00000012597","ENSCPUT00000021733.1","ENSCPUP00000018292.1"
106901176,"","",""
106891788,"ENSCPUG00000008970","ENSCPUT00000015053.1","ENSCPUP00000012620.1"
106889506,"","",""
106898614,"","",""
106899074,"","",""
106897061,"ENSCPUG00000012023","",""
106897061,"ENSCPUG00000012023","ENSCPUT00000020672.1","ENSCPUP00000017452.1"
106897061,"ENSCPUG00000012023","ENSCPUT00000020680.1","ENSCPUP00000017460.1"
106897061,"ENSCPUG00000012023","ENSCPUT00000020678.1","ENSCPUP00000017458.1"
106895514,"","",""
106894988,"","",""
106900949,"ENSCPUG00000004494","ENSCPUT00000007459.1","ENSCPUP00000006157.1"
106886879,"","",""
106900815,"ENSCPUG00000013594","ENSCPUT00000023529.1","ENSCPUP00000019844.1"
106899637,"ENSCPUG00000001303","ENSCPUT00000002020.1","ENSCPUP00000001671.1"
106894781,"ENSCPUG00000013298","",""
106894781,"ENSCPUG00000013298","ENSCPUT00000022934.1","ENSCPUP00000019309.1"
106898474,"","",""
106894490,"ENSCPUG00000020046","ENSCPUT00000035211.1","ENSCPUP00000029932.1"
106884899,"","",""
106898677,"ENSCPUG00000003136","ENSCPUT00000005089.1","ENSCPUP00000004207.1"
106898677,"ENSCPUG00000003136","",""
106889233,"","",""
106890601,"ENSCPUG00000018234","ENSCPUT00000031893.1","ENSCPUP00000027073.1"
106895124,"ENSCPUG00000008681","ENSCPUT00000014588.1","ENSCPUP00000012253.1"
106901343,"ENSCPUG00000015339","",""
106901343,"ENSCPUG00000015339","ENSCPUT00000026655.1","ENSCPUP00000022596.1"
106898129,"ENSCPUG00000001239","ENSCPUT00000001931.1","ENSCPUP00000001592.1"
106901593,"","",""
106900388,"ENSCPUG00000003599","ENSCPUT00000005932.1","ENSCPUP00000004884.1"
106900388,"ENSCPUG00000003599","ENSCPUT00000005939.1","ENSCPUP00000004889.1"
106900388,"ENSCPUG00000003599","",""
106892813,"ENSCPUG00000015051","ENSCPUT00000026173.1","ENSCPUP00000022165.1"
106892813,"ENSCPUG00000015051","",""
106892813,"ENSCPUG00000015051","ENSCPUT00000026172.1","ENSCPUP00000022164.1"
106891416,"ENSCPUG00000007753","ENSCPUT00000013040.1","ENSCPUP00000010936.1"
106891416,"ENSCPUG00000007753","ENSCPUT00000013042.1","ENSCPUP00000010937.1"
106892395,"","",""
106893256,"ENSCPUG00000011963","ENSCPUT00000020575.1","ENSCPUP00000017362.1"
106893256,"ENSCPUG00000011963","",""
106893256,"ENSCPUG00000011963","ENSCPUT00000020573.1","ENSCPUP00000017360.1"
106886725,"ENSCPUG00000013983","ENSCPUT00000024216.1","ENSCPUP00000020447.1"
106886725,"ENSCPUG00000013983","",""
106885197,"","",""
106894482,"ENSCPUG00000019896","",""
106894482,"ENSCPUG00000019896","ENSCPUT00000034953.1","ENSCPUP00000029702.1"
106895131,"ENSCPUG00000003808","ENSCPUT00000006301.1","ENSCPUP00000005195.1"
106895131,"ENSCPUG00000003808","",""
106901419,"ENSCPUG00000000968","ENSCPUT00000001526.1","ENSCPUP00000001269.1"
106901419,"ENSCPUG00000000968","ENSCPUT00000001515.1","ENSCPUP00000001260.1"
106901419,"ENSCPUG00000000968","",""
106892853,"ENSCPUG00000002519","ENSCPUT00000004010.1","ENSCPUP00000003319.1"
106889220,"ENSCPUG00000006046","ENSCPUT00000010078.1","ENSCPUP00000008387.1"
106892548,"ENSCPUG00000012202","ENSCPUT00000020981.1","ENSCPUP00000017710.1"
106885746,"ENSCPUG00000012455","ENSCPUT00000021463.1","ENSCPUP00000018078.1"
106885746,"ENSCPUG00000012455","",""
106885746,"ENSCPUG00000012455","ENSCPUT00000021462.1","ENSCPUP00000018077.1"
106889453,"ENSCPUG00000004467","",""
106889453,"ENSCPUG00000004467","ENSCPUT00000007421.1","ENSCPUP00000006122.1"
106896611,"","",""
106891226,"ENSCPUG00000005893","",""
106891226,"ENSCPUG00000005893","ENSCPUT00000009834.1","ENSCPUP00000008179.1"
106889128,"","",""
106892441,"ENSCPUG00000017989","ENSCPUT00000031486.1","ENSCPUP00000026741.1"
106892441,"ENSCPUG00000017989","",""
106898171,"ENSCPUG00000001330","ENSCPUT00000002667.1","ENSCPUP00000002218.1"
106886493,"ENSCPUG00000011814","ENSCPUT00000020313.1","ENSCPUP00000017123.1"
106886493,"ENSCPUG00000011814","ENSCPUT00000020318.1","ENSCPUP00000017127.1"
106894112,"ENSCPUG00000006201","",""
106894112,"ENSCPUG00000006201","ENSCPUT00000010355.1","ENSCPUP00000008641.1"
106885085,"ENSCPUG00000018963","ENSCPUT00000033152.1","ENSCPUP00000028149.1"
106885085,"ENSCPUG00000018963","ENSCPUT00000033153.1","ENSCPUP00000028150.1"
106886492,"ENSCPUG00000011637","",""
106886492,"ENSCPUG00000011637","ENSCPUT00000019989.1","ENSCPUP00000016876.1"
106887873,"","",""
106893313,"ENSCPUG00000001542","ENSCPUT00000002442.1","ENSCPUP00000002026.1"
106893313,"ENSCPUG00000001542","",""
106890932,"ENSCPUG00000001783","ENSCPUT00000002806.1","ENSCPUP00000002330.1"
106890931,"ENSCPUG00000001889","ENSCPUT00000002964.1","ENSCPUP00000002453.1"
106890931,"ENSCPUG00000001889","",""
106887879,"ENSCPUG00000007681","ENSCPUT00000012906.1","ENSCPUP00000010817.1"
106888671,"","",""
106890972,"ENSCPUG00000004835","ENSCPUT00000008213.1","ENSCPUP00000006818.1"
106889122,"ENSCPUG00000005845","ENSCPUT00000009737.1","ENSCPUP00000008087.1"
106897634,"","",""
106897706,"ENSCPUG00000006242","ENSCPUT00000010444.1","ENSCPUP00000008729.1"
106900348,"ENSCPUG00000003623","ENSCPUT00000005983.1","ENSCPUP00000004928.1"
106899642,"ENSCPUG00000001311","",""
106899642,"ENSCPUG00000001311","ENSCPUT00000002031.1","ENSCPUP00000001681.1"
106887673,"","",""
106888490,"ENSCPUG00000016078","ENSCPUT00000027931.1","ENSCPUP00000023683.1"
106899640,"ENSCPUG00000001295","ENSCPUT00000002016.1","ENSCPUP00000001668.1"
106892990,"ENSCPUG00000012056","",""
106892990,"ENSCPUG00000012056","ENSCPUT00000020733.1","ENSCPUP00000017512.1"
106895363,"ENSCPUG00000000911","ENSCPUT00000001416.1","ENSCPUP00000001168.1"
106895363,"ENSCPUG00000000911","",""
106887963,"ENSCPUG00000000269","ENSCPUT00000000431.1","ENSCPUP00000000367.1"
106887963,"ENSCPUG00000000269","ENSCPUT00000000376.1","ENSCPUP00000000316.1"
106887963,"ENSCPUG00000000269","",""
106894174,"","",""
106886403,"ENSCPUG00000003270","",""
106886403,"ENSCPUG00000003270","ENSCPUT00000005336.1","ENSCPUP00000004414.1"
106886403,"ENSCPUG00000003270","ENSCPUT00000005329.1","ENSCPUP00000004407.1"
106886403,"ENSCPUG00000003270","ENSCPUT00000005333.1","ENSCPUP00000004411.1"
106895355,"","",""
106895076,"","",""
106886549,"","",""
106889069,"ENSCPUG00000002898","ENSCPUT00000004644.1","ENSCPUP00000003797.1"
106889069,"ENSCPUG00000002898","",""
106889069,"ENSCPUG00000002898","ENSCPUT00000004639.1","ENSCPUP00000003793.1"
106889069,"ENSCPUG00000002898","ENSCPUT00000004650.1","ENSCPUP00000003800.1"
106896512,"ENSCPUG00000014550","ENSCPUT00000025248.1","ENSCPUP00000021351.1"
106890398,"ENSCPUG00000003082","ENSCPUT00000004991.1","ENSCPUP00000004117.1"
106885336,"ENSCPUG00000019547","ENSCPUT00000034279.1","ENSCPUP00000029101.1"
106885336,"ENSCPUG00000019547","ENSCPUT00000034280.1","ENSCPUP00000029102.1"
106897550,"ENSCPUG00000010748","",""
106897550,"ENSCPUG00000010748","ENSCPUT00000018321.1","ENSCPUP00000015458.1"
106895853,"ENSCPUG00000008529","ENSCPUT00000014354.1","ENSCPUP00000012065.1"
106895853,"ENSCPUG00000008529","ENSCPUT00000014355.1","ENSCPUP00000012066.1"
106893968,"ENSCPUG00000000218","ENSCPUT00000000326.1","ENSCPUP00000000276.1"
106885993,"ENSCPUG00000006813","ENSCPUT00000011465.1","ENSCPUP00000009596.1"
106894527,"ENSCPUG00000019769","ENSCPUT00000034732.1","ENSCPUP00000029510.1"
106901616,"","",""
106902839,"ENSCPUG00000002242","ENSCPUT00000003567.1","ENSCPUP00000002932.1"
106902839,"ENSCPUG00000002242","ENSCPUT00000003591.1","ENSCPUP00000002952.1"
106889310,"ENSCPUG00000006704","ENSCPUT00000011245.1","ENSCPUP00000009425.1"
106894227,"ENSCPUG00000009837","ENSCPUT00000016586.1","ENSCPUP00000013902.1"
106898876,"ENSCPUG00000006381","",""
106898876,"ENSCPUG00000006381","ENSCPUT00000010710.1","ENSCPUP00000008963.1"
106901243,"ENSCPUG00000012950","",""
106901243,"ENSCPUG00000012950","ENSCPUT00000022361.1","ENSCPUP00000018851.1"
106901243,"ENSCPUG00000012950","ENSCPUT00000022364.1","ENSCPUP00000018854.1"
106899133,"ENSCPUG00000011400","ENSCPUT00000019545.1","ENSCPUP00000016487.1"
106894758,"ENSCPUG00000017715","ENSCPUT00000030994.1","ENSCPUP00000026305.1"
106886863,"","",""
106892941,"ENSCPUG00000014492","ENSCPUT00000025146.1","ENSCPUP00000021260.1"
106894664,"","",""
106889965,"ENSCPUG00000011784","ENSCPUT00000020269.1","ENSCPUP00000017086.1"
106886379,"ENSCPUG00000011737","",""
106886379,"ENSCPUG00000011737","ENSCPUT00000020177.1","ENSCPUP00000017026.1"
106884894,"ENSCPUG00000014920","ENSCPUT00000025934.1","ENSCPUP00000021960.1"
106884894,"ENSCPUG00000014920","",""
106884627,"ENSCPUG00000016870","",""
106884627,"ENSCPUG00000016870","ENSCPUT00000029357.1","ENSCPUP00000024903.1"
106901014,"","",""
106898309,"ENSCPUG00000006887","ENSCPUT00000011591.1","ENSCPUP00000009704.1"
106892199,"ENSCPUG00000017070","ENSCPUT00000029763.1","ENSCPUP00000025243.1"
106897205,"ENSCPUG00000010695","ENSCPUT00000018193.1","ENSCPUP00000015347.1"
106885978,"ENSCPUG00000007821","ENSCPUT00000013154.1","ENSCPUP00000011030.1"
106890607,"ENSCPUG00000018237","ENSCPUT00000031899.1","ENSCPUP00000027079.1"
106886544,"ENSCPUG00000004317","ENSCPUT00000007162.1","ENSCPUP00000005894.1"
106898750,"","",""
106896435,"","",""
106901491,"ENSCPUG00000015327","",""
106901491,"ENSCPUG00000015327","ENSCPUT00000026638.1","ENSCPUP00000022582.1"
106884765,"ENSCPUG00000016856","ENSCPUT00000029330.1","ENSCPUP00000024887.1"
106884765,"ENSCPUG00000016856","ENSCPUT00000029331.1","ENSCPUP00000024888.1"
106886439,"ENSCPUG00000011777","ENSCPUT00000020248.1","ENSCPUP00000017074.1"
106891344,"ENSCPUG00000003757","ENSCPUT00000006205.1","ENSCPUP00000005112.1"
106884997,"ENSCPUG00000018832","",""
106884997,"ENSCPUG00000018832","ENSCPUT00000032900.1","ENSCPUP00000027959.1"
106887394,"ENSCPUG00000002069","ENSCPUT00000003299.1","ENSCPUP00000002734.1"
106898833,"ENSCPUG00000005499","ENSCPUT00000009189.1","ENSCPUP00000007616.1"
106898247,"","",""
106886661,"ENSCPUG00000012327","ENSCPUT00000021214.1","ENSCPUP00000017894.1"
106886661,"ENSCPUG00000012327","ENSCPUT00000021213.1","ENSCPUP00000017893.1"
106886661,"ENSCPUG00000012327","",""
106887525,"ENSCPUG00000005554","ENSCPUT00000009281.1","ENSCPUP00000007705.1"
106887525,"ENSCPUG00000005554","",""
106891108,"","",""
106885369,"","",""
106889201,"ENSCPUG00000006165","ENSCPUT00000010295.1","ENSCPUP00000008582.1"
106890794,"ENSCPUG00000019859","ENSCPUT00000034902.1","ENSCPUP00000029660.1"
106899995,"","",""
106886085,"ENSCPUG00000008803","ENSCPUT00000014791.1","ENSCPUP00000012430.1"
106897573,"ENSCPUG00000000962","ENSCPUT00000001539.1","ENSCPUP00000001282.1"
106897573,"ENSCPUG00000000962","",""
106892825,"ENSCPUG00000014355","ENSCPUT00000024838.1","ENSCPUP00000020980.1"
106892825,"ENSCPUG00000014355","",""
106887019,"","",""
106894403,"ENSCPUG00000007366","ENSCPUT00000012389.1","ENSCPUP00000010385.1"
