"GID","GENETYPE"
106899884,"protein-coding"
106886522,"protein-coding"
106892379,"protein-coding"
106899945,"protein-coding"
106891110,"protein-coding"
106886209,"protein-coding"
106897475,"protein-coding"
106891135,"protein-coding"
106893593,"protein-coding"
106902753,"protein-coding"
106896482,"protein-coding"
106889215,"protein-coding"
106888377,"protein-coding"
106895324,"protein-coding"
106894525,"protein-coding"
106901320,"protein-coding"
106894086,"protein-coding"
106894087,"protein-coding"
106896809,"protein-coding"
106885167,"protein-coding"
106893134,"protein-coding"
106898181,"protein-coding"
106887735,"protein-coding"
106894942,"protein-coding"
106893803,"protein-coding"
106887742,"protein-coding"
106891647,"protein-coding"
106888760,"protein-coding"
106899267,"protein-coding"
106902734,"protein-coding"
106888397,"protein-coding"
106902140,"protein-coding"
106892861,"protein-coding"
106885503,"protein-coding"
106894509,"protein-coding"
106897734,"protein-coding"
106884782,"protein-coding"
106902509,"protein-coding"
106888649,"protein-coding"
106902875,"protein-coding"
106900996,"protein-coding"
106892757,"protein-coding"
106885128,"protein-coding"
106898141,"protein-coding"
106896711,"protein-coding"
106901402,"protein-coding"
106894786,"protein-coding"
106891032,"protein-coding"
106897871,"protein-coding"
106889451,"protein-coding"
106901398,"protein-coding"
106902160,"protein-coding"
106902737,"protein-coding"
106902491,"protein-coding"
106885556,"protein-coding"
106887410,"protein-coding"
106897231,"protein-coding"
106895645,"protein-coding"
106892656,"protein-coding"
106891498,"protein-coding"
106901952,"protein-coding"
106899333,"protein-coding"
106892858,"protein-coding"
106886636,"protein-coding"
106894302,"protein-coding"
106893028,"protein-coding"
106886777,"protein-coding"
106887068,"protein-coding"
106901461,"protein-coding"
106897932,"protein-coding"
106898827,"protein-coding"
106886140,"protein-coding"
106898448,"protein-coding"
106884933,"protein-coding"
106893038,"protein-coding"
106888987,"protein-coding"
106890902,"protein-coding"
106895011,"protein-coding"
106899608,"protein-coding"
106895840,"protein-coding"
106889228,"protein-coding"
106891944,"protein-coding"
106896846,"protein-coding"
106901605,"protein-coding"
106891009,"protein-coding"
106893706,"protein-coding"
106892342,"protein-coding"
106897931,"protein-coding"
106895561,"protein-coding"
106899433,"protein-coding"
106893971,"protein-coding"
106899422,"protein-coding"
106892101,"protein-coding"
106885381,"protein-coding"
106892978,"protein-coding"
106897087,"protein-coding"
106885564,"protein-coding"
106897330,"protein-coding"
106885107,"protein-coding"
106895178,"protein-coding"
106898488,"protein-coding"
106898760,"protein-coding"
106886266,"protein-coding"
106891484,"protein-coding"
106889806,"protein-coding"
106889417,"protein-coding"
106895975,"protein-coding"
106901357,"protein-coding"
106888982,"protein-coding"
106886580,"protein-coding"
106888128,"protein-coding"
106892106,"protein-coding"
106886659,"protein-coding"
106891461,"protein-coding"
106897812,"protein-coding"
106898348,"protein-coding"
106896765,"protein-coding"
106889621,"protein-coding"
106896174,"protein-coding"
106891945,"protein-coding"
106884955,"protein-coding"
106891532,"protein-coding"
106893164,"protein-coding"
106894796,"protein-coding"
106892244,"protein-coding"
106901346,"protein-coding"
106893006,"protein-coding"
106901670,"protein-coding"
106899161,"protein-coding"
106889837,"protein-coding"
106885325,"protein-coding"
106889675,"protein-coding"
106890945,"protein-coding"
106885971,"protein-coding"
106897175,"protein-coding"
106888194,"protein-coding"
106896636,"protein-coding"
106902511,"protein-coding"
106888869,"protein-coding"
106897514,"protein-coding"
106898139,"protein-coding"
106897077,"protein-coding"
106899916,"protein-coding"
106892037,"protein-coding"
106894082,"protein-coding"
106894814,"protein-coding"
106886899,"protein-coding"
106889993,"protein-coding"
106893428,"protein-coding"
106897156,"protein-coding"
106888691,"protein-coding"
106886752,"protein-coding"
106897621,"protein-coding"
106888836,"protein-coding"
106897807,"protein-coding"
106901197,"protein-coding"
106896433,"protein-coding"
106897363,"protein-coding"
106890598,"protein-coding"
106896097,"protein-coding"
106884730,"protein-coding"
106884856,"protein-coding"
106897809,"protein-coding"
106893924,"protein-coding"
106895698,"protein-coding"
106891485,"protein-coding"
106890034,"protein-coding"
106887811,"protein-coding"
106901953,"protein-coding"
106887480,"protein-coding"
106888150,"protein-coding"
106891890,"protein-coding"
106896948,"protein-coding"
106895446,"protein-coding"
106892852,"protein-coding"
106888330,"protein-coding"
106899708,"protein-coding"
106893717,"protein-coding"
106888353,"protein-coding"
106888280,"protein-coding"
106886078,"protein-coding"
106901529,"protein-coding"
106898332,"protein-coding"
106894032,"protein-coding"
106886440,"protein-coding"
106897100,"protein-coding"
106891130,"protein-coding"
106887108,"protein-coding"
106887564,"protein-coding"
106889938,"protein-coding"
106885962,"protein-coding"
106900851,"protein-coding"
106892389,"protein-coding"
106894507,"protein-coding"
106894410,"protein-coding"
106902853,"protein-coding"
106898315,"protein-coding"
106889313,"protein-coding"
106901340,"protein-coding"
106889830,"protein-coding"
106894270,"protein-coding"
106884660,"protein-coding"
106896860,"protein-coding"
106889535,"protein-coding"
106900783,"protein-coding"
106887322,"protein-coding"
106885804,"protein-coding"
106889015,"protein-coding"
106885808,"protein-coding"
106890549,"protein-coding"
106884694,"protein-coding"
106893065,"protein-coding"
106893074,"protein-coding"
106896012,"protein-coding"
106886821,"protein-coding"
106889308,"protein-coding"
106893606,"protein-coding"
106894815,"protein-coding"
106901122,"protein-coding"
106891064,"protein-coding"
106889624,"protein-coding"
106895354,"protein-coding"
106886929,"protein-coding"
106902054,"protein-coding"
106895848,"protein-coding"
106900614,"protein-coding"
106893295,"protein-coding"
106887964,"protein-coding"
106891617,"protein-coding"
106887401,"protein-coding"
106885576,"protein-coding"
106886169,"protein-coding"
106896114,"protein-coding"
106886091,"protein-coding"
106885396,"protein-coding"
106899271,"protein-coding"
106889109,"protein-coding"
106897430,"protein-coding"
106897833,"protein-coding"
106894124,"protein-coding"
106898678,"protein-coding"
106893240,"protein-coding"
106890846,"protein-coding"
106900799,"protein-coding"
106901518,"protein-coding"
106894982,"protein-coding"
106899337,"protein-coding"
106892538,"protein-coding"
106900360,"protein-coding"
106888019,"protein-coding"
106893350,"protein-coding"
106899396,"protein-coding"
106901926,"protein-coding"
106899915,"protein-coding"
106888408,"protein-coding"
106892169,"protein-coding"
106891271,"protein-coding"
106890650,"protein-coding"
106902856,"protein-coding"
106886088,"protein-coding"
106895608,"protein-coding"
106891464,"protein-coding"
106886371,"protein-coding"
106895903,"protein-coding"
106886701,"protein-coding"
106898032,"protein-coding"
106890606,"protein-coding"
106885581,"protein-coding"
106890957,"protein-coding"
106902621,"protein-coding"
106889549,"protein-coding"
106886946,"protein-coding"
106887532,"protein-coding"
106884922,"protein-coding"
106901668,"protein-coding"
106890827,"protein-coding"
106886782,"protein-coding"
106887828,"protein-coding"
106889848,"protein-coding"
106885734,"protein-coding"
106893062,"protein-coding"
106888323,"protein-coding"
106889386,"protein-coding"
106886477,"protein-coding"
106899193,"protein-coding"
106898527,"protein-coding"
106888889,"protein-coding"
106902279,"protein-coding"
106897309,"protein-coding"
106887249,"protein-coding"
106900600,"protein-coding"
106893391,"protein-coding"
106886068,"protein-coding"
106894522,"protein-coding"
106887083,"protein-coding"
106900234,"protein-coding"
106892470,"protein-coding"
106895470,"protein-coding"
106898637,"protein-coding"
106891117,"protein-coding"
106895069,"protein-coding"
106901192,"protein-coding"
106893590,"protein-coding"
106892059,"protein-coding"
106890240,"protein-coding"
106890358,"protein-coding"
106891079,"protein-coding"
106899278,"protein-coding"
106893247,"protein-coding"
106889458,"protein-coding"
106893573,"protein-coding"
106892085,"protein-coding"
106894719,"protein-coding"
106888293,"protein-coding"
106891931,"protein-coding"
106888767,"protein-coding"
106894562,"protein-coding"
106894427,"protein-coding"
106894369,"protein-coding"
106899369,"protein-coding"
106888421,"protein-coding"
106897770,"protein-coding"
106888425,"protein-coding"
106897754,"protein-coding"
106895167,"protein-coding"
106896492,"protein-coding"
106890056,"protein-coding"
106896331,"protein-coding"
106894909,"protein-coding"
106889475,"protein-coding"
106889536,"protein-coding"
106889998,"protein-coding"
106889455,"protein-coding"
106893147,"protein-coding"
106897305,"protein-coding"
106888579,"protein-coding"
106886443,"protein-coding"
106896157,"protein-coding"
106889569,"protein-coding"
106890211,"protein-coding"
106890188,"protein-coding"
106900795,"protein-coding"
106890206,"protein-coding"
106889488,"protein-coding"
106885653,"protein-coding"
106896799,"protein-coding"
106889297,"protein-coding"
106896371,"protein-coding"
106895335,"protein-coding"
106890048,"protein-coding"
106901490,"protein-coding"
106891137,"protein-coding"
106897688,"protein-coding"
106889496,"protein-coding"
106884928,"protein-coding"
106892885,"protein-coding"
106884929,"protein-coding"
106890755,"protein-coding"
106895826,"protein-coding"
106900895,"protein-coding"
106888970,"protein-coding"
106889278,"protein-coding"
106893829,"protein-coding"
106898415,"protein-coding"
106898516,"protein-coding"
106888013,"protein-coding"
106901661,"protein-coding"
106894169,"protein-coding"
106886351,"protein-coding"
106888354,"protein-coding"
106897302,"protein-coding"
106888046,"protein-coding"
106885916,"protein-coding"
106895072,"protein-coding"
106892927,"protein-coding"
106897964,"protein-coding"
106894960,"protein-coding"
106898048,"protein-coding"
106885522,"protein-coding"
106898196,"protein-coding"
106896745,"protein-coding"
106891899,"protein-coding"
106884626,"protein-coding"
106884733,"protein-coding"
106894717,"protein-coding"
106899154,"protein-coding"
106901084,"protein-coding"
106899203,"protein-coding"
106894535,"protein-coding"
106900793,"protein-coding"
106888813,"protein-coding"
106885265,"protein-coding"
106902368,"protein-coding"
106886511,"protein-coding"
106899898,"protein-coding"
106902872,"protein-coding"
106884584,"protein-coding"
106893424,"protein-coding"
106898828,"protein-coding"
106889433,"protein-coding"
106891926,"protein-coding"
106899273,"protein-coding"
106899129,"protein-coding"
106894426,"protein-coding"
106897559,"protein-coding"
106892036,"protein-coding"
106891176,"protein-coding"
106901101,"protein-coding"
106892517,"protein-coding"
106889500,"protein-coding"
106892039,"protein-coding"
106896358,"protein-coding"
106892641,"protein-coding"
106893250,"protein-coding"
106888666,"protein-coding"
106897260,"protein-coding"
106898962,"protein-coding"
106885701,"protein-coding"
106885047,"protein-coding"
106887579,"protein-coding"
106895602,"protein-coding"
106890028,"protein-coding"
106898921,"protein-coding"
106901437,"protein-coding"
106895248,"protein-coding"
106897020,"protein-coding"
106887496,"protein-coding"
106901806,"protein-coding"
106901872,"protein-coding"
106897492,"protein-coding"
106886248,"protein-coding"
106885280,"protein-coding"
106897190,"protein-coding"
106892038,"protein-coding"
106893200,"protein-coding"
106896109,"protein-coding"
106890485,"protein-coding"
106890408,"protein-coding"
106901317,"protein-coding"
106892644,"protein-coding"
106895690,"protein-coding"
106884786,"protein-coding"
106901493,"protein-coding"
106889765,"protein-coding"
106885409,"protein-coding"
106895309,"protein-coding"
106894422,"protein-coding"
106888399,"protein-coding"
106894312,"protein-coding"
106885939,"protein-coding"
106887728,"protein-coding"
106892526,"protein-coding"
106897857,"protein-coding"
106886303,"protein-coding"
106890233,"protein-coding"
106891350,"protein-coding"
106889899,"protein-coding"
106886112,"protein-coding"
106885269,"protein-coding"
106890493,"protein-coding"
106896417,"protein-coding"
106891932,"protein-coding"
106899292,"protein-coding"
106900579,"protein-coding"
106885685,"protein-coding"
106891881,"protein-coding"
106888034,"protein-coding"
106889951,"protein-coding"
106888249,"protein-coding"
106899552,"protein-coding"
106890588,"protein-coding"
106895356,"protein-coding"
106884831,"protein-coding"
106887776,"protein-coding"
106885898,"protein-coding"
106893210,"protein-coding"
106888409,"protein-coding"
106886022,"protein-coding"
106894601,"protein-coding"
106888650,"protein-coding"
106901875,"protein-coding"
106896395,"protein-coding"
106895489,"protein-coding"
106889315,"protein-coding"
106892001,"protein-coding"
106897779,"protein-coding"
106887032,"protein-coding"
106890897,"protein-coding"
106901391,"protein-coding"
106889484,"protein-coding"
106901919,"protein-coding"
106893962,"protein-coding"
106899224,"protein-coding"
106892253,"protein-coding"
106897276,"protein-coding"
106895756,"protein-coding"
106890547,"protein-coding"
106886907,"protein-coding"
106894264,"protein-coding"
106897501,"protein-coding"
106896891,"protein-coding"
106890579,"protein-coding"
